id,Age,Gender,Reviews_Read,Price,Discount,Category,Items_In_Cart,Time_of_Day,Email_Interaction,Device_Type,Payment_Method,Referral_Source,Socioeconomic_Status_Score,Engagement_Score,AB_Bucket,Price_Sine,Session_ID,Day,Campaign_Period,Purchase
6755,,1.0,4.0,967.73,11.0,2.0,5.0,morning,1.0,Mobile,Bank,Search_engine,,2.06573498972616,1.0,-0.348249132383999,S0009808,9,False,0
6756,20.0,0.0,,885.387,46.0,4.0,6.0,morning,0.0,Mobile,PayPal,Social_media,3.24,1.27023195137918,3.0,-0.880689487216793,S0009810,38,True,0
6757,31.0,0.0,2.0,526.185,14.0,2.0,5.0,evening,0.0,Mobile,Credit,Email,0.97,2.12846465670831,5.0,-0.818138423213555,S0009812,43,True,0
6758,28.0,0.0,4.0,944.849,25.0,4.0,1.0,morning,0.0,Tablet,Bank,Email,4.7,0.263666949280346,6.0,0.792845444322353,S0009813,34,True,1
6759,57.0,1.0,4.0,488.934,14.0,2.0,1.0,afternoon,1.0,Mobile,Credit,Email,6.07,0.999524852099401,2.0,0.896291014802206,S0009816,68,False,1
6760,58.0,0.0,2.0,137.463,14.0,2.0,2.0,afternoon,0.0,Tablet,Cash,Email,1.99,2.30309721558754,3.0,0.976515805674674,S0009817,64,False,1
6761,19.0,0.0,5.0,855.764,8.0,2.0,2.0,afternoon,1.0,Mobile,Cash,Direct,0.89,1.59034025586432,5.0,-0.406440285915187,S0009819,39,True,0
6762,57.0,0.0,1.0,597.564,44.0,2.0,0.0,evening,0.0,Desktop,PayPal,Search_engine,2.91,0.167852669095886,6.0,0.977763885258302,S0009820,2,False,0
6763,36.0,0.0,4.0,576.232,27.0,1.0,1.0,morning,1.0,Mobile,Cash,Direct,4.52,3.99533478112456,1.0,0.562132793927978,S0009822,40,True,1
6764,29.0,1.0,6.0,426.374,22.0,1.0,4.0,afternoon,0.0,Mobile,Credit,Email,6.44,1.58626716256034,2.0,-0.992135263103445,S0009823,19,False,0
6765,32.0,0.0,4.0,6.243,8.0,0.0,0.0,evening,0.0,Tablet,Credit,Ads,3.04,3.9873504749181,3.0,0.339921412919601,S0009824,48,True,1
6767,,0.0,3.0,505.559,45.0,1.0,1.0,evening,0.0,Mobile,Credit,Search_engine,7.29,0.580568055425096,6.0,0.186622158891149,S0009827,41,True,1
6768,,1.0,1.0,433.369,33.0,3.0,3.0,morning,0.0,Desktop,PayPal,Direct,5.04,4.90170765494456,1.0,-0.870730412146056,S0009829,20,False,0
6769,19.0,0.0,1.0,212.27,28.0,2.0,5.0,morning,1.0,Desktop,PayPal,Direct,4.83,2.5616619118748,2.0,-0.698710075776872,S0009830,40,True,0
6770,24.0,0.0,2.0,835.319,23.0,3.0,9.0,evening,0.0,Desktop,PayPal,Search_engine,6.41,2.27531061240674,4.0,0.657336338565186,S0009832,48,True,0
6771,21.0,1.0,3.0,76.435,18.0,4.0,3.0,evening,1.0,Desktop,Credit,Search_engine,5.45,4.77928942963325,5.0,-0.893372654858699,S0009833,23,False,1
6772,48.0,0.0,1.0,99.65,34.0,3.0,2.0,afternoon,0.0,Mobile,PayPal,Social_media,6.02,0.575494865471609,,-0.679495067384602,S0009836,6,False,0
6773,24.0,1.0,5.0,917.217,20.0,0.0,8.0,evening,0.0,Mobile,Credit,Social_media,2.95,2.37109964257447,4.0,0.637321628200582,S0009839,52,False,0
6774,62.0,0.0,2.0,266.552,6.0,0.0,2.0,evening,0.0,Mobile,Cash,Ads,,1.58657808184919,5.0,0.783027714850779,S0009840,55,False,0
6775,24.0,0.0,5.0,516.903,50.0,0.0,5.0,evening,1.0,Mobile,Bank,Email,4.78,2.09837746309087,0.0,-0.428199514707985,S0009842,39,True,0
6776,24.0,1.0,3.0,805.112,48.0,2.0,6.0,afternoon,0.0,Mobile,Bank,Ads,1.32,5.3306501121612,2.0,0.678814726146623,S0009844,24,False,0
6777,65.0,0.0,4.0,,44.0,0.0,1.0,evening,0.0,Mobile,Credit,Search_engine,3.71,0.516048267045206,3.0,0.916988303580986,S0009845,28,True,1
6778,65.0,1.0,4.0,204.642,39.0,2.0,2.0,evening,1.0,Tablet,PayPal,Email,0.71,0.815284392751446,4.0,-0.931083086885688,S0009846,10,False,0
6779,,1.0,3.0,731.12,26.0,3.0,,evening,0.0,Desktop,Bank,Email,6.21,1.52337341031744,1.0,0.22108486186029,S0009850,14,False,0
6780,,1.0,3.0,545.407,38.0,1.0,2.0,morning,1.0,Mobile,PayPal,Search_engine,,4.00733318523247,4.0,-0.898147318108931,S0009853,10,False,0
6781,40.0,1.0,0.0,766.681,1.0,4.0,3.0,morning,1.0,,PayPal,Social_media,10.29,2.25672006941614,6.0,-0.983503919842934,S0009855,13,False,0
6783,19.0,0.0,5.0,403.842,50.0,4.0,1.0,afternoon,0.0,Mobile,Credit,Direct,0.0,2.9077086606528,3.0,-0.430022854616445,S0009859,50,True,0
6784,45.0,1.0,4.0,894.307,23.0,0.0,1.0,afternoon,1.0,Mobile,PayPal,Ads,13.77,4.98584440852774,4.0,-0.549495458037365,S0009860,54,False,1
6785,25.0,0.0,4.0,270.157,39.0,2.0,2.0,afternoon,1.0,Desktop,Cash,Ads,7.49,3.12749365027575,1.0,0.643637021508595,S0009864,52,False,1
6786,22.0,1.0,5.0,329.844,14.0,1.0,2.0,evening,0.0,Desktop,PayPal,Ads,5.1,2.43322729715705,2.0,-0.501117171189839,S0009865,2,False,1
6787,22.0,1.0,3.0,206.185,50.0,0.0,5.0,morning,0.0,Desktop,Credit,Search_engine,7.61,3.9103641360336,3.0,-0.896430445001456,S0009866,65,False,0
6788,20.0,0.0,0.0,314.708,37.0,,7.0,evening,1.0,Tablet,PayPal,Social_media,1.61,2.79176868597202,4.0,-0.979057282889083,S0009867,64,False,0
6789,25.0,0.0,3.0,689.533,38.0,1.0,1.0,evening,0.0,Mobile,PayPal,Direct,3.03,4.59989914407678,5.0,0.571454394514948,S0009868,37,True,1
6790,,0.0,3.0,244.495,8.0,1.0,2.0,morning,,Mobile,Cash,Social_media,4.5,0.397200970390865,6.0,0.850368354057753,S0009869,3,False,0
6791,24.0,0.0,7.0,737.362,50.0,4.0,5.0,evening,0.0,Desktop,Cash,Social_media,1.11,2.13247260311535,2.0,-0.123534674655758,S0009872,48,True,0
6792,30.0,1.0,4.0,752.528,1.0,4.0,1.0,evening,1.0,Desktop,Credit,Direct,4.85,1.23641698134333,3.0,-0.822849052910273,S0009873,11,False,0
6793,39.0,0.0,4.0,,35.0,4.0,3.0,afternoon,0.0,Mobile,PayPal,Search_engine,14.61,3.85674211776385,4.0,-0.457683760544262,S0009874,67,False,0
6794,,1.0,6.0,939.817,5.0,0.0,0.0,evening,1.0,Desktop,PayPal,Direct,3.09,1.53465297459096,5.0,0.930222831221679,S0009875,57,False,0
6795,20.0,1.0,3.0,939.619,36.0,4.0,3.0,afternoon,0.0,Mobile,Cash,Email,6.05,2.54631031180847,6.0,0.934203419208248,S0009876,28,True,0
6796,35.0,1.0,3.0,161.791,47.0,3.0,1.0,evening,0.0,Desktop,Cash,Social_media,2.3,1.72238780739824,0.0,0.422669702076582,S0009877,32,True,1
6797,36.0,1.0,1.0,712.353,14.0,2.0,10.0,morning,1.0,Tablet,PayPal,Search_engine,1.74,1.20552619800692,2.0,0.953769295877157,S0009879,8,False,0
6798,34.0,0.0,2.0,913.79,36.0,4.0,1.0,morning,1.0,Tablet,Credit,Ads,6.36,0.693745921992641,3.0,0.479977139334212,S0009880,3,False,1
6799,65.0,1.0,4.0,415.89,4.0,1.0,1.0,evening,0.0,,Credit,Social_media,4.38,2.36586520222439,4.0,-0.897404618717921,S0009881,15,False,1
6800,21.0,0.0,1.0,383.249,45.0,3.0,3.0,morning,0.0,Mobile,Bank,Ads,7.15,4.1314580984706,6.0,0.643863851305891,S0009883,54,False,0
6801,26.0,1.0,1.0,321.487,27.0,3.0,3.0,afternoon,0.0,Desktop,PayPal,Search_engine,6.46,0.498438515806279,0.0,-0.835568647882298,S0009884,12,False,1
6802,32.0,1.0,4.0,610.49,31.0,0.0,6.0,evening,0.0,Mobile,Cash,Social_media,3.0,3.02134804372595,2.0,0.59832426265679,S0009886,21,False,0
6803,65.0,0.0,3.0,659.675,42.0,4.0,1.0,evening,0.0,Desktop,PayPal,Ads,6.47,3.65506514728966,3.0,-0.867672266567249,S0009887,4,False,1
6804,38.0,1.0,2.0,587.793,46.0,1.0,4.0,morning,1.0,Tablet,Credit,Email,3.72,3.35664725900782,0.0,0.945536923721897,S0009891,12,False,0
6805,22.0,0.0,5.0,747.241,5.0,1.0,4.0,morning,0.0,Mobile,PayPal,Search_engine,7.13,4.25577358370918,1.0,-0.623087831893319,S0009892,18,False,0
6806,,1.0,2.0,115.253,40.0,4.0,7.0,evening,0.0,Mobile,Bank,Email,1.29,1.40793475383891,2.0,,S0009893,41,True,0
6807,19.0,1.0,4.0,227.267,41.0,3.0,3.0,evening,1.0,Desktop,Bank,Search_engine,10.44,0.67419552310666,3.0,0.0595385980079802,S0009894,64,False,1
6808,24.0,1.0,3.0,896.13,3.0,1.0,7.0,evening,1.0,Desktop,Cash,Direct,6.86,3.62877662645145,4.0,-0.462207059078632,S0009895,57,False,0
6809,36.0,1.0,5.0,147.266,50.0,2.0,2.0,evening,0.0,Desktop,Cash,Direct,1.4,2.42445299759026,5.0,0.946861456233146,S0009896,24,False,1
6810,63.0,0.0,2.0,460.355,2.0,2.0,,afternoon,0.0,Mobile,Cash,Social_media,3.66,2.10933559424277,6.0,0.428233039321579,S0009897,5,False,0
6811,65.0,1.0,4.0,917.589,3.0,2.0,8.0,afternoon,0.0,Mobile,Cash,Email,2.08,2.46235138316308,0.0,0.653110086006094,S0009898,52,False,0
6812,22.0,1.0,,708.571,50.0,3.0,8.0,morning,1.0,Desktop,Credit,Ads,1.43,4.61342770127315,1.0,0.995476901354401,S0009899,36,True,0
6813,18.0,1.0,3.0,46.025,35.0,0.0,3.0,afternoon,0.0,Desktop,Cash,Direct,8.34,2.86681515076489,2.0,0.551906055879834,S0009900,24,False,0
6814,18.0,0.0,2.0,329.165,49.0,4.0,,afternoon,0.0,Mobile,Credit,Direct,,2.32157488464654,3.0,-0.533396971427295,S0009901,14,False,0
6815,47.0,1.0,,28.57,11.0,1.0,1.0,morning,1.0,Desktop,Bank,Search_engine,1.7,1.85724783457112,6.0,0.999865098012905,S0009904,4,False,1
6816,30.0,0.0,2.0,188.885,2.0,1.0,2.0,morning,1.0,Mobile,Cash,Direct,3.13,5.41754796693476,0.0,-0.876639674438346,S0009905,60,False,1
6817,,1.0,7.0,185.291,17.0,2.0,2.0,afternoon,0.0,Mobile,Cash,Direct,11.46,2.33932366406962,3.0,-0.763791198125319,S0009908,26,True,1
6818,32.0,1.0,1.0,122.167,31.0,2.0,1.0,afternoon,1.0,Desktop,Bank,Direct,6.44,1.02923235854995,5.0,0.482818401999438,S0009910,70,False,0
6819,65.0,0.0,6.0,532.292,27.0,,2.0,morning,1.0,Mobile,Credit,Search_engine,4.34,1.30491513770436,6.0,-0.962871283409982,S0009911,42,True,1
6820,27.0,1.0,0.0,522.564,37.0,1.0,1.0,morning,1.0,Desktop,Bank,Search_engine,0.31,4.00389757652082,1.0,-0.68674344114629,S0009913,52,False,1
6821,23.0,1.0,,597.067,11.0,0.0,4.0,evening,1.0,Mobile,Bank,Social_media,4.26,3.33407113781851,2.0,0.983180755853936,S0009914,6,False,1
6822,19.0,1.0,3.0,44.151,31.0,4.0,3.0,morning,0.0,Desktop,Credit,Social_media,2.48,1.1569185263349,3.0,0.635579823252962,S0009915,37,True,0
6823,23.0,0.0,5.0,891.527,0.0,1.0,0.0,evening,1.0,Mobile,Cash,Ads,0.96,1.14320875624126,4.0,-0.671480337244948,S0009916,33,True,1
6824,22.0,0.0,4.0,502.277,40.0,3.0,7.0,evening,0.0,Desktop,Cash,Direct,1.55,1.04866748459209,5.0,0.36166773918367,S0009917,47,True,0
6825,39.0,1.0,2.0,477.036,40.0,3.0,2.0,afternoon,1.0,Desktop,PayPal,Search_engine,3.2,0.407642196375723,6.0,0.979759954360545,S0009918,68,False,0
6826,21.0,0.0,3.0,516.54,5.0,0.0,5.0,morning,0.0,Desktop,Credit,Direct,5.32,4.46546645241223,1.0,-0.409889381233763,S0009920,43,True,0
6827,45.0,1.0,4.0,304.611,12.0,2.0,5.0,evening,0.0,Mobile,Bank,Social_media,3.19,4.13265089676905,2.0,-0.937324127091742,S0009921,50,True,0
6828,62.0,1.0,6.0,796.046,48.0,1.0,3.0,morning,0.0,Desktop,Cash,Email,1.94,3.27749185898695,,0.240111420315541,S0009923,7,False,0
6829,19.0,0.0,3.0,419.931,1.0,4.0,4.0,afternoon,1.0,Tablet,Bank,Ads,6.76,2.66727746961578,5.0,-0.973106102808779,S0009924,46,True,0
6830,,1.0,1.0,91.742,27.0,4.0,8.0,afternoon,1.0,Desktop,Credit,Social_media,6.46,0.100212705881925,0.0,-0.927027802270919,S0009926,28,True,0
6831,26.0,1.0,5.0,397.598,43.0,0.0,2.0,afternoon,1.0,Desktop,Bank,Search_engine,5.88,0.109906849383889,1.0,-0.0974741850518807,S0009927,13,False,1
6832,18.0,1.0,1.0,402.582,9.0,2.0,4.0,evening,0.0,Mobile,Credit,Email,1.28,2.55913891035292,2.0,-0.365824067075765,S0009928,17,False,0
6833,28.0,1.0,3.0,,16.0,,3.0,evening,0.0,Mobile,Cash,Ads,3.65,0.134691833199459,3.0,-0.929213522541382,S0009929,48,True,0
6834,19.0,0.0,2.0,427.12,10.0,4.0,4.0,evening,1.0,Desktop,Cash,Social_media,3.37,1.93654907779043,5.0,,S0009931,34,True,0
6835,29.0,,5.0,190.564,11.0,3.0,4.0,afternoon,0.0,Mobile,PayPal,Direct,4.32,2.57943707419992,6.0,-0.917644042542967,S0009932,30,True,0
6836,25.0,1.0,2.0,61.001,36.0,3.0,6.0,morning,0.0,Tablet,PayPal,Search_engine,7.47,2.97657634184851,0.0,-0.244837211994479,S0009933,51,False,0
6837,52.0,1.0,,428.576,5.0,2.0,2.0,evening,0.0,Tablet,PayPal,Social_media,10.04,3.34319174598633,2.0,-0.969446301172442,S0009935,21,False,1
6838,28.0,0.0,3.0,879.254,30.0,0.0,4.0,morning,0.0,Tablet,Bank,Direct,0.0,1.79408141677602,4.0,-0.988355119766628,S0009937,61,False,0
6839,18.0,1.0,2.0,280.168,4.0,4.0,2.0,afternoon,1.0,Mobile,Bank,Social_media,2.02,1.27971898690704,5.0,0.142586749705513,S0009938,19,False,1
6840,23.0,1.0,4.0,223.651,36.0,0.0,4.0,evening,1.0,Mobile,PayPal,Ads,11.52,4.44470133810528,6.0,-0.140845185870713,S0009939,16,False,1
6841,43.0,0.0,3.0,758.324,45.0,1.0,2.0,evening,0.0,Mobile,PayPal,Direct,3.94,0.916875036145217,0.0,-0.96039228427226,S0009940,42,True,1
6842,34.0,1.0,4.0,329.094,22.0,4.0,4.0,evening,0.0,Desktop,Bank,Social_media,8.74,1.18981419676135,3.0,-0.536729280983993,S0009943,49,True,0
6843,52.0,0.0,3.0,170.371,14.0,2.0,6.0,evening,0.0,Desktop,Bank,Ads,3.3,2.88372361244679,4.0,-0.040266705382262,S0009944,10,False,0
6844,22.0,1.0,7.0,335.384,36.0,1.0,4.0,,0.0,Mobile,Bank,Ads,1.08,1.01398719282528,6.0,-0.215409814458981,S0009946,17,False,0
6845,,0.0,4.0,358.74,29.0,1.0,2.0,morning,1.0,Desktop,Cash,Search_engine,1.94,0.264893274374278,0.0,0.882167026689226,S0009947,30,True,1
6846,21.0,0.0,3.0,313.145,18.0,2.0,3.0,morning,1.0,Mobile,PayPal,Ads,7.39,1.32646697884824,4.0,-0.99302429584554,S0009951,39,True,0
6847,32.0,0.0,2.0,180.475,48.0,2.0,3.0,evening,1.0,Mobile,PayPal,Ads,0.41,3.15394649498164,6.0,-0.565971296521381,S0009953,51,False,1
6848,20.0,1.0,4.0,641.765,36.0,4.0,7.0,evening,0.0,Mobile,Cash,Direct,6.74,3.74849638140697,,-0.8894278696495,S0009954,68,False,0
6849,65.0,1.0,4.0,,27.0,1.0,2.0,evening,1.0,Mobile,Credit,Search_engine,2.63,0.269615904619859,1.0,-0.956732432264417,S0009955,29,True,0
6850,,0.0,0.0,863.797,25.0,3.0,8.0,afternoon,1.0,Mobile,PayPal,Email,6.08,2.84102881762076,2.0,-0.76098655278031,S0009956,54,False,0
6851,18.0,0.0,4.0,8217.01989292884,11.0,4.0,1.0,evening,1.0,Mobile,Cash,Direct,1.03,0.439444915467244,3.0,0.879616230460964,S0009957,19,False,0
6852,19.0,0.0,4.0,540.704,7.0,1.0,10.0,afternoon,1.0,Mobile,PayPal,Social_media,16.78,0.679971202573492,4.0,-0.981244627163338,S0009958,7,False,0
6853,18.0,1.0,3.0,166.085,44.0,0.0,1.0,evening,1.0,Tablet,Cash,Social_media,4.57,0.119678725613744,5.0,0.196545567972574,S0009959,44,True,1
6854,22.0,0.0,4.0,151.498,33.0,0.0,5.0,morning,1.0,Desktop,PayPal,Direct,2.96,0.465130442546005,6.0,0.845885074343052,S0009960,35,True,1
6855,19.0,0.0,4.0,947.946,15.0,4.0,2.0,morning,0.0,Mobile,PayPal,Search_engine,1.53,2.47356535093751,0.0,0.676801018984716,S0009961,34,True,0
6856,19.0,1.0,3.0,627.292,35.0,1.0,3.0,,0.0,Desktop,Credit,Ads,7.39,1.79946145634987,1.0,-0.28790296617776,S0009962,55,False,0
6857,41.0,1.0,3.0,497.852,30.0,0.0,1.0,morning,0.0,Mobile,PayPal,Email,15.53,1.50118389178364,3.0,0.577684763203502,S0009964,24,False,1
6858,26.0,1.0,1.0,420.637,31.0,2.0,,morning,0.0,Mobile,Credit,Search_engine,3.34,4.31693118285297,4.0,-0.981390505064713,S0009965,18,False,0
6859,19.0,1.0,4.0,136.404,33.0,1.0,3.0,afternoon,0.0,Mobile,Bank,Email,0.8,3.98263746964245,5.0,0.96215817427311,S0009966,40,True,1
6860,18.0,1.0,2.0,327.835,90.0,4.0,0.0,evening,1.0,Desktop,PayPal,Email,7.19,2.03928075482104,0.0,-0.5943847484398,S0009968,56,False,1
6861,27.0,0.0,4.0,,48.0,3.0,5.0,evening,0.0,Mobile,PayPal,Direct,2.55,2.26912450038636,1.0,-0.941917726005369,S0009969,66,False,0
6862,32.0,1.0,2.0,503.398,32.0,4.0,3.0,morning,0.0,Tablet,Bank,Email,16.56,1.70250564368684,2.0,0.302942111310343,S0009970,21,False,0
6863,21.0,0.0,5.0,587.213,36.0,4.0,0.0,morning,0.0,Mobile,Credit,Social_media,2.83,1.91201002858595,3.0,0.934559106822011,S0009971,4,False,1
6864,21.0,0.0,9.0,,8.0,1.0,,afternoon,0.0,Mobile,Cash,Email,6.89,2.60746787880449,5.0,0.214668973077602,S0009973,17,False,1
6865,,1.0,3.0,725.887,6.0,2.0,7.0,afternoon,0.0,Desktop,Cash,Social_media,7.83,3.9545647965287,6.0,0.491358583149324,S0009974,1,False,0
6866,22.0,0.0,2.0,86.103,24.0,0.0,2.0,morning,0.0,Tablet,Cash,Social_media,4.99,2.25715543456615,0.0,-0.997472676723173,S0009975,57,False,0
6867,23.0,0.0,,867.163,42.0,,7.0,afternoon,0.0,Desktop,Credit,Email,0.78,3.23080769803275,1.0,-0.868333527117117,S0009976,10,False,0
6868,31.0,1.0,2.0,779.797,46.0,3.0,9.0,afternoon,1.0,Tablet,Credit,Ads,4.03,4.67812971787534,2.0,-0.613307692015769,S0009977,12,False,0
6869,59.0,1.0,3.0,195.864,1.0,2.0,5.0,afternoon,1.0,Mobile,PayPal,Email,3.94,1.11987094658573,3.0,-0.993481596121764,S0009978,5,False,0
6870,21.0,1.0,9.0,120.231,39.0,4.0,4.0,morning,0.0,Mobile,Cash,Ads,4.01,,4.0,0.386021312860619,S0009979,62,False,0
6871,,1.0,4.0,879.608,10.0,1.0,5.0,afternoon,1.0,Tablet,Credit,Social_media,1.77,0.714251450149053,5.0,-0.985171605540305,S0009980,3,False,0
6872,27.0,1.0,8.0,477.981,47.0,4.0,3.0,afternoon,1.0,Desktop,PayPal,Ads,3.0,1.86117912398135,6.0,0.988914445871561,S0009981,67,False,0
6873,,1.0,3.0,158.489,15.0,3.0,3.0,evening,0.0,Desktop,Cash,Social_media,4.02,4.42684525005957,1.0,0.580899655009188,S0009983,45,True,1
6874,30.0,0.0,0.0,115.109,19.0,4.0,4.0,morning,0.0,Tablet,Cash,Social_media,4.02,0.771245050496806,2.0,0.111526635288973,S0009984,54,False,0
6875,,0.0,1.0,506.062,3.0,4.0,4.0,,1.0,Desktop,Credit,Search_engine,7.48,1.82240040732676,3.0,0.159099360823824,S0009985,45,True,0
6876,32.0,1.0,4.0,351.216,5.0,0.0,2.0,afternoon,0.0,Mobile,Bank,Search_engine,1.48,2.98072927827929,6.0,0.615045821816872,S0009988,59,False,1
6877,,1.0,0.0,457.079,31.0,4.0,7.0,morning,1.0,Mobile,Credit,Email,2.43,0.35213065449747,0.0,0.257599030496288,S0009989,46,True,0
6878,,1.0,3.0,243.357,18.0,,9.0,,1.0,Desktop,Credit,Search_engine,2.01,3.74676959095305,2.0,0.815424829242024,S0009991,16,False,0
6879,21.0,0.0,6.0,351.465,10.0,1.0,4.0,evening,0.0,Desktop,Cash,Social_media,4.01,0.115504428051302,3.0,0.625894090876274,S0009992,67,False,0
6880,21.0,1.0,0.0,565.673,8.0,1.0,2.0,afternoon,0.0,Mobile,Bank,Social_media,3.54,3.70320250268615,4.0,0.0103510570279979,S0009993,28,True,0
6881,31.0,1.0,4.0,80.505,31.0,2.0,3.0,afternoon,0.0,Mobile,PayPal,Direct,10.34,2.34319810257879,5.0,-0.971364358520077,S0009994,2,False,1
6882,19.0,1.0,2.0,629.753,37.0,2.0,1.0,afternoon,1.0,Tablet,PayPal,Ads,9.49,1.93328660738831,6.0,-0.415742080773067,S0009995,66,False,1
6883,25.0,0.0,2.0,503.488,10.0,0.0,1.0,afternoon,1.0,Tablet,Credit,Search_engine,4.57,0.804050729449536,0.0,0.298173299597867,S0009996,44,True,1
6884,25.0,1.0,4.0,239.374,35.0,4.0,7.0,morning,0.0,Desktop,PayPal,Direct,1.79,1.11654280449592,1.0,0.668496204151879,S0009997,11,False,0
6885,,0.0,5.0,127.711,7.0,4.0,2.0,morning,1.0,Mobile,PayPal,Search_engine,5.8,2.99585047067504,2.0,,S0009998,62,False,0
6886,27.0,0.0,4.0,783.242,12.0,3.0,5.0,afternoon,1.0,Desktop,Cash,Direct,3.97,2.18208469824652,3.0,-0.451863096425365,S0009999,49,True,0
6887,25.0,0.0,5.0,342.876,12.0,1.0,5.0,afternoon,1.0,Desktop,Credit,Email,0.0,2.20832923437483,4.0,0.197797723379315,S0010000,56,False,0
6888,,0.0,5.0,505.001,26.0,4.0,4.0,afternoon,0.0,Mobile,Credit,Ads,5.3,1.02057856613649,6.0,0.216983001088298,S0010002,29,True,0
6889,24.0,1.0,2.0,34.012,48.0,1.0,3.0,evening,1.0,Mobile,PayPal,Ads,7.87,0.815000032129082,0.0,0.949624992443398,S0010003,47,True,1
6890,,1.0,5.0,940.094,31.0,0.0,0.0,afternoon,0.0,Desktop,Credit,Email,7.5,3.01284556524292,1.0,0.924465261082404,S0010004,61,False,1
6891,33.0,1.0,2.0,,35.0,2.0,3.0,morning,0.0,Mobile,Cash,Ads,2.97,4.72048644449475,2.0,0.982220591839867,S0010005,43,True,0
6892,27.0,0.0,2.0,617.323,18.0,1.0,8.0,evening,1.0,Tablet,Credit,Ads,7.43,1.34282135276709,3.0,0.258816707045799,S0010006,45,True,0
6893,27.0,0.0,3.0,288.11,34.0,1.0,5.0,afternoon,1.0,Desktop,PayPal,Direct,10.04,4.7461293703612,4.0,-0.293750267773555,S0010007,43,True,1
6894,38.0,0.0,3.0,115.319,5.0,2.0,1.0,afternoon,1.0,Tablet,Cash,Email,12.71,0.688129627214184,,,S0010008,16,False,1
6895,53.0,1.0,3.0,45.821,23.0,1.0,3.0,evening,0.0,Mobile,Cash,Email,2.05,4.26086765107602,0.0,0.56132134729426,S0010010,10,False,0
6896,65.0,1.0,,699.071,9.0,4.0,1.0,morning,1.0,Mobile,Credit,Search_engine,7.18,3.05248205676762,3.0,0.907866072727982,S0010013,36,True,1
6897,,1.0,5.0,445.605,7.0,1.0,3.0,afternoon,1.0,Mobile,Credit,Search_engine,3.45,4.57614585931694,5.0,-0.368047172578902,S0010015,25,True,1
6898,44.0,1.0,2.0,522.314,44.0,0.0,0.0,evening,0.0,Mobile,Cash,Social_media,7.44,4.27066917049293,1.0,-0.676581698195206,S0010018,44,True,1
6899,53.0,0.0,0.0,80.134,22.0,2.0,8.0,morning,1.0,Mobile,PayPal,Social_media,3.35,1.88444094666652,2.0,-0.966261293499176,S0010019,16,False,0
6900,,1.0,3.0,798.46,22.0,1.0,3.0,afternoon,0.0,Mobile,Bank,Social_media,3.83,1.41475821095104,5.0,0.367753189389801,S0010022,25,True,0
6901,48.0,1.0,1.0,583.883,34.0,2.0,6.0,morning,1.0,Mobile,Bank,Ads,4.4,1.07905287275927,6.0,0.853162390986484,S0010023,21,False,0
6902,49.0,1.0,4.0,161.91,32.0,,5.0,evening,1.0,Mobile,PayPal,Email,9.64,2.87023271188876,0.0,0.416668966098991,S0010024,44,True,0
6903,,1.0,1.0,197.131,20.0,1.0,0.0,morning,0.0,Desktop,Credit,Email,,0.424264392644726,,-0.999038652253699,S0010027,52,False,1
6904,42.0,0.0,3.0,31.515,2.0,3.0,2.0,afternoon,0.0,Tablet,PayPal,Search_engine,2.64,2.85599551761768,4.0,0.983837066849654,S0010028,31,True,1
6905,18.0,1.0,1.0,70.025,38.0,2.0,7.0,afternoon,0.0,Desktop,PayPal,Search_engine,0.35,2.61911678384924,5.0,-0.680676091062958,S0010029,67,False,0
6906,48.0,1.0,2.0,892.321,19.0,2.0,11.0,evening,0.0,Tablet,Credit,Direct,5.5,0.809044131952854,6.0,-0.638150442462028,S0010030,7,False,0
6907,24.0,0.0,1.0,516.167,49.0,0.0,1.0,morning,1.0,Mobile,Bank,Ads,5.41,3.76642856377696,0.0,-0.390901262571475,S0010031,63,False,1
6908,19.0,1.0,1.0,679.452,13.0,1.0,2.0,morning,1.0,Desktop,Cash,Ads,2.83,4.2139181044118,1.0,0.0482028040925256,S0010032,65,False,0
6909,50.0,1.0,2.0,817.761,11.0,2.0,8.0,evening,1.0,Desktop,Credit,Direct,2.03,4.65493811785999,2.0,0.992576130323099,S0010033,22,False,0
6910,45.0,1.0,1.0,7409.90173661471,33.0,3.0,,evening,1.0,Mobile,Bank,Social_media,6.39,0.239789527279837,3.0,0.107365745992376,S0010034,36,True,0
6911,25.0,1.0,2.0,50.524,19.0,0.0,5.0,afternoon,1.0,Mobile,Bank,Search_engine,2.24,0.194591014905531,4.0,0.328489387781825,S0010035,9,False,0
6912,34.0,1.0,2.0,972.949,,2.0,4.0,evening,,Desktop,Cash,Email,8.36,1.25958661694425,5.0,-0.60171541900686,S0010036,55,False,0
6914,41.0,1.0,4.0,742.311,39.0,4.0,4.0,evening,1.0,Tablet,Bank,Ads,3.16,0.898099884993372,0.0,-0.38830864519283,S0010038,68,False,0
6915,23.0,1.0,3.0,605.176,49.0,1.0,5.0,evening,1.0,Desktop,Credit,Direct,9.08,2.99185793819757,2.0,0.805566110955556,S0010040,30,True,0
6916,22.0,1.0,3.0,573.201,41.0,1.0,1.0,evening,0.0,Mobile,Credit,Social_media,4.2,2.41025866833467,3.0,0.415573706430155,S0010041,61,False,0
6917,40.0,0.0,2.0,340.902,16.0,3.0,10.0,evening,1.0,Mobile,PayPal,Social_media,7.83,0.102035921449865,4.0,0.0893248637622354,S0010042,18,False,0
